movie_title,title_year,duration,color,num_critic_for_reviews,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,imdb_score,aspect_ratio,g1,g2,g3,g4,g5,g6,g7,g8,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26
Schindler's List ,1993,185, Black and White,174,14000,14000,795,212,96067179,865020,15233,0,1273,English,USA,R,22000000,8.9,1.85,Biography,Drama,History,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Help ,2011,146,Color,373,150,15000,3000,2000,169705587,318955,23227,2,460,English,USA,PG-13,25000000,8.1,1.85,Drama,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fifth Estate ,2013,128,Color,224,386,19000,17000,203,3254172,29282,36337,1,105,English,USA,R,28000000,6.2,2.35,Biography,Drama,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scooby-Doo 2: Monsters Unleashed ,2004,93,Color,94,67,4000,2000,596,84185387,33180,7800,0,149,English,USA,PG,80000000,4.9,1.85,Adventure,Comedy,Family,Fantasy,Horror,Mystery,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viy ,2014,107,Color,25,0,1000,65,48,,3170,1166,1,18,Russian,Russia,,26000000,5.4,1.85,Adventure,Fantasy,Mystery,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freddy vs. Jason ,2003,97,Color,273,31,918,782,662,82163317,89101,4692,0,885,English,USA,R,30000000,5.8,2.35,Action,Horror,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Face of an Angel ,2014,101,Color,78,187,554,213,127,,2863,1041,2,25,English,UK,Not Rated,,4.7,2.35,Drama,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Neutron: Boy Genius ,2001,82,Color,66,8,770,677,179,80920948,23943,2251,0,118,English,USA,G,30000000,6,1.85,Action,Adventure,Animation,Comedy,Family,Sci-Fi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloverfield ,2008,85,Color,459,198,2000,1000,387,80034302,296787,3958,0,2192,English,USA,PG-13,25000000,7,1.85,Action,Adventure,Horror,Sci-Fi,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,1991,88,Color,68,34,642,533,445,78656813,42765,2501,0,93,English,USA,PG,25000000,6,1.85,Action,Adventure,Comedy,Family,Sci-Fi,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Untouchables ,1987,119,Color,123,0,22000,371,188,76270454,219008,22767,1,418,English,USA,R,25000000,7.9,2.35,Crime,Drama,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No Country for Old Men ,2007,122,Color,488,1000,2000,939,883,74273505,612060,4738,0,1518,English,USA,R,25000000,8.1,2.35,Crime,Drama,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ride Along ,2014,99,Color,146,167,655,521,460,134141530,75903,2394,1,109,English,USA,PG-13,25000000,6.2,2.35,Action,Comedy,Crime,Romance,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridget Jones's Diary ,2001,97,Color,168,11,14000,1000,887,71500556,171568,16999,3,571,English,UK,R,26000000,6.7,2.35,Comedy,Drama,Romance,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chocolat ,2000,121,Color,152,529,541,399,163,71309760,150308,1323,1,498,English,UK,PG-13,25000000,7.3,1.85,Drama,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Legally Blonde 2: Red, White & Blonde ",2003,95,Color,133,0,934,655,643,89808372,46417,3500,2,297,English,USA,PG-13,45000000,4.6,1.85,Comedy,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parental Guidance ,2012,105,Color,139,99,3000,448,433,77264926,21176,5740,5,107,English,USA,PG,25000000,6.1,1.85,Comedy,Family,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No Strings Attached ,2011,108,Color,245,425,20000,962,766,70625986,168717,22739,1,178,English,USA,R,25000000,6.2,2.35,Comedy,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tombstone ,1993,134,Color,84,170,2000,722,472,56505065,95241,4453,0,439,English,USA,R,25000000,7.8,2.35,Action,Biography,Drama,History,Romance,Western,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romeo Must Die ,2000,115,Color,70,43,5000,848,775,55973336,57040,9082,1,365,English,USA,R,25000000,6.1,2.35,Action,Crime,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Omen ,1976,107,Color,154,503,264,139,108,,80958,673,2,310,English,UK,R,2800000,7.6,2.35,Fantasy,Horror,Mystery,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Final Destination 3 ,2006,86,Color,216,70,440,346,318,54098051,102861,2420,0,571,English,Germany,R,25000000,5.8,2.35,Horror,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lucky One ,2012,101,Color,170,96,713,220,204,60443237,76882,1852,0,106,English,USA,PG-13,25000000,6.5,2.35,Drama,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridge to Terabithia ,2007,96,Color,181,47,14000,11000,3000,82234139,110390,28071,3,522,English,USA,PG,17000000,7.2,1.85,Adventure,Drama,Family,Fantasy,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finding Neverland ,2004,101,Color,226,395,40000,14000,2000,51676606,174591,58823,1,632,English,USA,PG,25000000,7.8,2.35,Biography,Drama,Family,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Madea Christmas ,2013,100,Color,24,0,975,521,400,52528330,4265,3202,0,27,English,USA,PG-13,25000000,4.7,1.85,Comedy,Drama,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Grey ,2011,117,Color,408,248,14000,798,726,51533608,203111,16606,1,755,English,USA,R,25000000,6.8,2.35,Action,Adventure,Drama,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hide and Seek ,2005,101,Color,180,21,22000,812,317,51097664,70205,23328,0,450,English,USA,R,30000000,5.9,2.35,Drama,Horror,Mystery,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorman: The Legend of Ron Burgundy ,2004,98,Color,181,285,640000,8000,7000,84136909,267921,656730,5,577,English,USA,PG-13,26000000,7.2,1.85,Comedy,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodfellas ,1990,146,Color,192,17000,22000,854,635,46836394,728685,24783,3,989,English,USA,R,25000000,8.7,1.85,Biography,Crime,Drama,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agent Cody Banks ,2003,102,Color,79,91,1000,934,434,47285499,26755,3037,3,104,English,USA,PG,26000000,5,2.35,Action,Adventure,Comedy,Crime,Family,Romance,Thriller,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanny McPhee ,2005,97,Color,128,52,14000,2000,579,47124400,49676,17278,0,181,English,USA,PG,25000000,6.6,2.35,Comedy,Family,Fantasy,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scarface ,1983,142,Color,147,0,14000,670,638,44700000,537442,16464,0,851,English,USA,R,25000000,8.3,2.35,Crime,Drama,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nothing to Lose ,1997,98,Color,49,176,742,658,468,44455658,36253,2457,2,92,English,USA,R,25000000,6.7,1.85,Action,Adventure,Comedy,Crime,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Emperor ,1987,219,Color,75,973,1000,643,400,43984230,70274,2451,0,133,English,China,PG-13,23000000,7.8,2.35,Biography,Drama,History,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contraband ,2012,109,Color,270,175,24000,736,733,66489425,101977,26625,3,161,English,USA,R,25000000,6.5,2.35,Action,Crime,Drama,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Money Talks ,1997,97,Color,29,420,695,635,585,41067398,22748,2530,2,41,English,USA,R,25000000,6.1,2.35,Action,Comedy,Crime,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
There Will Be Blood ,2007,158,Color,398,0,272,111,104,40218903,372990,533,0,1107,English,USA,R,25000000,8.1,2.35,Drama,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wild Thornberrys Movie ,2002,85,Color,38,0,1000,535,503,39880476,12218,2908,0,33,English,USA,PG,25000000,5.2,2.35,Adventure,Animation,Comedy,Family,Fantasy,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rugrats Go Wild ,2003,80,Color,45,0,971,503,362,39399750,5674,3017,0,35,English,USA,PG,25000000,5.6,2.35,Adventure,Animation,Comedy,Family,Fantasy,Musical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Undercover Brother ,2002,86,Color,81,92,744,489,466,38230435,29661,3001,3,179,English,USA,PG-13,25000000,5.8,1.85,Action,Comedy,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sisterhood of the Traveling Pants ,2005,119,Color,88,42,2000,953,917,39008741,44838,6862,0,223,English,USA,PG,25000000,6.6,2.35,Comedy,Drama,Family,Romance,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiss of the Dragon ,2001,98,Color,116,20,5000,888,872,36833473,53126,7945,1,254,English,France,R,25000000,6.6,2.35,Action,Crime,Drama,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The House Bunny ,2008,97,Color,129,29,15000,852,816,48237389,63969,18789,1,126,English,USA,PG-13,25000000,5.5,2.35,Comedy,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beauty Shop ,2005,105,Color,72,23,1000,619,485,36310118,13194,3535,1,59,English,USA,PG-13,,5.5,2.35,Comedy,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Million Dollar Arm ,2014,124,Color,151,44,4000,774,367,36447959,35833,6393,0,96,English,USA,PG,25000000,7,2.39,Biography,Drama,Sport,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Giver ,2014,97, Black and White,198,176,12000,11000,10000,45089048,86251,36064,3,260,English,South Africa,PG-13,25000000,6.5,2.35,Drama,Romance,Sci-Fi,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
What a Girl Wants ,2003,105,Color,66,29,14000,1000,742,35990505,48095,16400,1,194,English,USA,PG,20000000,5.8,2.35,Comedy,Drama,Family,Romance,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeepers Creepers II ,2003,104,Color,167,108,296,270,177,35143332,45102,1340,0,316,English,USA,R,17000000,5.6,2.35,Horror,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good Luck Chuck ,2007,101,Color,127,7,1000,562,440,35000629,74622,2822,1,150,English,USA,R,25000000,5.6,1.85,Comedy,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cradle 2 the Grave ,2003,101,Color,109,43,5000,618,432,34604054,34942,6867,2,185,English,USA,R,30000000,5.8,2.35,Action,Crime,Drama,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hours ,2002,114,Color,174,335,11000,577,530,41597830,102123,12624,3,660,English,USA,PG-13,25000000,7.6,1.85,Drama,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
She's the Man ,2006,105,Color,91,99,17000,1000,960,33687630,116762,20109,0,261,English,USA,PG-13,20000000,6.4,1.85,Comedy,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Bean's Holiday ,2007,90,Color,151,68,328,132,100,32553210,88714,794,0,235,English,UK,PG,25000000,6.3,1.85,Comedy,Family,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anacondas: The Hunt for the Blood Orchid ,2004,97,Color,94,27,601,543,522,31526393,22243,2730,0,144,English,USA,PG-13,25000000,4.6,2.35,Action,Adventure,Horror,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blood Ties ,2013,144,Color,91,0,15000,960,745,41229,14612,18442,6,41,English,France,R,25500000,6.5,2.35,Crime,Drama,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August Rush ,2007,114,Color,148,59,49000,702,403,31655091,87331,50927,0,364,English,USA,PG,30000000,7.5,2.35,Drama,Music,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elizabeth ,1998,124,Color,141,159,288,249,240,30012990,75973,1006,1,409,English,UK,R,25000000,7.5,1.85,Biography,Drama,History,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bride of Chucky ,1998,89,Color,114,31,285,81,71,32368960,39768,667,0,292,English,Canada,R,25000000,5.3,1.85,Comedy,Fantasy,Horror,Romance,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tora! Tora! Tora! ,1970,160,Color,79,130,469,377,288,14500000,25019,1548,0,159,English,Japan,G,25000000,7.5,2.35,Action,Drama,History,War,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spice World ,1997,93,Color,33,14,1000,401,199,29247405,28377,2176,1,261,English,UK,PG,25000000,3.3,1.85,Comedy,Family,Music,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sitter ,2011,87,Color,146,234,904,555,370,30538669,60202,3850,3,114,English,USA,R,,5.7,1.85,Comedy,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dance Flick ,2009,88,Color,83,82,756,713,571,25615792,10161,4378,0,50,English,USA,PG-13,25000000,3.5,1.85,Action,Comedy,Music,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Shawshank Redemption ,1994,142,Color,199,0,11000,745,461,28341469,1689764,13495,0,4144,English,USA,R,25000000,9.3,1.85,Crime,Drama,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crocodile Dundee in Los Angeles ,2001,92,Color,71,23,460,442,162,25590119,19699,1315,0,119,English,Australia,PG,21150000,4.8,1.85,Adventure,Comedy,Crime,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingpin ,1996,117,Color,62,101,13000,852,743,24944213,63459,16937,2,185,English,USA,PG-13,27000000,6.9,2.35,Comedy,Sport,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Gambler ,2014,111,Color,175,81,3000,571,81,33631221,48559,3784,1,145,English,USA,R,25000000,6,2.35,Crime,Drama,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August: Osage County ,2013,121,Color,322,53,19000,11000,8000,37738400,67797,39690,3,285,English,USA,R,25000000,7.3,2.35,Drama,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ice Princess ,2005,98,Color,67,3,90,89,28,24381334,19737,235,2,81,English,USA,G,,6,1.85,Comedy,Drama,Family,Sport,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Lot Like Love ,2005,107,Color,112,13,618,172,165,21835784,58297,1095,3,161,English,USA,PG-13,30000000,6.6,1.85,Comedy,Drama,Romance,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie the Eagle ,2016,106,Color,216,452,20000,732,141,15785632,32507,21195,3,119,English,UK,PG-13,23000000,7.5,2.35,Biography,Comedy,Drama,Sport,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
He Got Game ,1998,136,Color,48,0,18000,14000,3000,21554585,36108,37315,0,109,English,USA,R,25000000,6.9,1.85,Drama,Sport,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Juan DeMarco ,1994,97,Color,44,19,40000,10000,977,22200000,41310,52122,3,117,English,USA,PG-13,25000000,6.8,1.85,Comedy,Drama,Romance,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dear John ,2010,108,,162,529,17000,861,690,80014842,104356,19945,,186,English,USA,PG-13,25000000,6.3,2.35,Drama,Romance,War,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Losers ,2010,97,Color,213,41,11000,673,619,23527955,74691,12841,1,165,English,USA,PG-13,25000000,6.4,2.35,Action,Crime,Drama,Mystery,Thriller,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don't Be Afraid of the Dark ,2010,99,Color,298,24,3000,441,155,24042490,40776,3744,1,250,English,USA,R,25000000,5.6,1.85,Fantasy,Horror,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
War ,2007,103,Color,119,5,26000,5000,874,22466994,72673,33565,0,166,English,USA,R,25000000,6.3,2.35,Action,Crime,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punch-Drunk Love ,2002,95,Color,251,0,11000,876,98,17791031,109855,11994,0,888,English,USA,R,25000000,7.3,2.35,Comedy,Drama,Romance,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EuroTrip ,2004,93,Color,92,17,13000,634,360,17718223,162067,14180,5,316,English,USA,R,25000000,6.6,1.85,Comedy,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Half Past Dead ,2002,98,Color,58,70,462,444,223,15361537,12263,1855,0,132,English,Germany,PG-13,13000000,4.6,1.85,Action,Crime,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unaccompanied Minors ,2006,90,Color,73,176,931,839,825,16647384,8398,4431,1,56,English,USA,PG,26000000,5.1,2.35,Adventure,Comedy,Family,Romance,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bright Lights, Big City ",1988,107,Color,28,21,967,767,418,16118077,5817,3067,0,37,English,USA,R,25000000,5.6,1.85,Drama,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Adventures of Pinocchio ,1996,90,Color,19,48,940,595,376,15091542,4086,2465,2,22,Italian,UK,G,25000000,5.3,2.35,Adventure,Family,Fantasy,Musical,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Greatest Game Ever Played ,2005,120,Color,86,0,577,464,58,15331289,22289,1217,1,106,English,USA,PG,,7.5,1.85,Drama,History,Sport,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Box ,2009,115,Color,287,219,902,837,258,15045676,76303,2466,1,376,English,USA,PG-13,16000000,5.6,2.35,Drama,Fantasy,Mystery,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Ruins ,2008,93,Color,233,27,960,664,49,17427926,60062,1749,0,351,English,USA,R,8000000,5.9,2.35,Horror,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Next Best Thing ,2000,99,Color,86,154,774,692,347,14983572,9361,2498,1,162,English,USA,PG-13,25000000,4.7,1.85,Comedy,Drama,Romance,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Soul to Take ,2010,107,Color,160,0,798,374,255,14637490,16411,2537,2,136,English,USA,R,25000000,4.8,2.35,Horror,Mystery,Thriller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Girl Next Door ,2004,110,Color,126,42,355,155,111,14589444,171151,911,2,513,English,USA,R,25000000,6.8,1.85,Comedy,Drama,Romance,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maximum Risk ,1996,101,Color,50,17,900,246,218,14095303,15814,1634,1,68,English,USA,R,25000000,5.4,2.35,Action,Crime,Mystery,Romance,Thriller,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stealing Harvard ,2002,85,Color,52,54,985,637,455,13973532,11211,3065,1,92,English,USA,PG-13,25000000,5.1,1.85,Comedy,Crime,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legend ,2015,132,Color,260,241,27000,154,151,1865774,87682,27659,2,174,English,UK,R,30000000,7,2.35,Biography,Crime,Drama,History,Thriller,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot Rod ,2007,88,Color,111,82,874,434,432,13920741,59900,2062,5,149,English,USA,PG-13,,6.7,2.35,Comedy,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shark Night 3D ,2011,90,Color,231,160,963,936,852,18860403,20823,4952,0,130,English,USA,PG-13,25000000,4,1.85,Horror,Thriller,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angela's Ashes ,1999,145,Color,99,317,876,219,70,13038660,16995,1282,1,163,English,USA,R,25000000,7.3,1.85,Drama,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Draft Day ,2014,110,Color,159,425,3000,466,148,28831145,39357,3757,1,113,English,USA,R,25000000,6.8,2.35,Drama,Sport,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lifeforce ,1985,101,Color,159,365,338,246,141,,15531,1008,0,189,English,UK,R,25000000,6.1,2.35,Action,Horror,Sci-Fi,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Conspirator ,2010,122,Color,199,0,18000,1000,939,11538204,23696,21163,0,135,English,USA,PG-13,25000000,7,2.35,Crime,Drama,History,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lords of Dogtown ,2005,107,Color,119,308,13000,947,872,11008432,43903,16651,0,194,English,USA,PG-13,25000000,7.1,1.85,Biography,Drama,Sport,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The 33 ,2015,127,Color,120,36,562,499,399,12188642,21098,2230,7,56,English,Chile,PG-13,26000000,6.9,2.35,Biography,Drama,History,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Trouble in Little China ,1986,99,Color,180,0,400,223,52,11100000,92464,896,1,331,English,USA,PG-13,25000000,7.3,2.35,Action,Adventure,Comedy,Fantasy,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Perfect Plan ,2012,104,Color,58,8,172,20,8,,5525,210,2,11,French,France,,17000000,6.3,2.35,Comedy,Romance,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warrior ,2011,140,Color,317,149,27000,798,581,13651662,332276,29692,1,514,English,USA,PG-13,25000000,8.2,2.35,Drama,Sport,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Collins ,1996,133, Black and White,44,277,25000,14000,8000,11030963,24145,48482,2,93,English,UK,R,28000000,7.1,1.85,Biography,Drama,Thriller,War,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
